class,subclass,dataset,text,minimalpair,length in words,word length,length in characters,average concreteness,average AoA,Flan-T5-xxl perplexity,GPT2-xl perplexity,GPT2-base perplexity,Flan-T5-base perplexity,XLNet-base-cased perplexity,OPT-125m perplexity,XLNet-large-cased perplexity,OPT-13b perplexity,OPT-13b recognition,Flan-T5-xxl recognition,GPT2-xl recognition,XLNet-large-cased recognition,Average word frequency
3,Added compound,CLAIRE,"Check over your lips for any signs of malignant cancer growth, often seen as discolored or diseased patches of skin. ",1924,20,4.85,117,2.537380087,8.294275477,78.18262318,42.28113937,51.32079697,90.79935756,4.166815281,62.7738912,4.347671986,36.59335361,Incorrect-A,Correct-A,Correct-B,Incorrect-Neither,0.087756543
3,Added compound,CLAIRE,"While on a business visitor visa, you may also do other activities that aren’t strictly “business” activities. ",1925,17,5.529411765,111,2.794564808,7.578300792,28.26939325,179.7849579,156.9936371,47.61740189,8.955980301,27.82543093,9.01313591,19.0432096,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.059522249
3,Added compound,CLAIRE,Do your core homework. ,1926,4,4.75,23,3.100633479,8.432760034,366.7060473,364.058136,739.9775391,432.9940603,71.58888245,201.8878923,48.85848999,118.3638857,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.022874022
3,Added compound,CLAIRE,"Never force a child to sleep in any uncomfortable nightwear pieces for long periods of time, because you believe ""it's for the best"". ",1927,23,4.826086957,134,2.690927599,6.387883844,44.10429622,41.15723038,58.95762253,50.24875398,3.849428654,46.66955219,3.684573889,32.06722475,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.154914892
3,Added compound,CLAIRE,2. Browse for a Facebook group page. ,1928,7,4.285714286,37,2.76500969,8.174604181,175.4774438,118.6638489,137.1647339,177.1543707,14.45736027,79.45582646,11.73442745,137.224199,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.094741007
3,Added compound,CLAIRE,How much refrigerator space do you need? ,1929,7,4.857142857,41,3.267504845,6.329527162,41.52323013,24.36555672,43.46695709,82.50653973,11.85873699,26.24945221,67.86631012,18.59723165,Correct-A,Correct-A,Incorrect-B,Correct-A,0.026674865
3,Added compound,CLAIRE,"From here, you can mark boundary lines above and below this line. ",1930,12,4.5,66,3.207922319,7.281869772,83.52218185,54.92546844,72.43717194,89.10536329,6.839334011,69.92446183,11.27897072,70.2892778,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.075433468
3,Added compound,CLAIRE,"In order to perfect your walking posture, you will need to devote some time to practicing. ",1931,16,4.6875,91,2.555550054,6.688717704,29.63793866,22.10322189,32.36891556,34.14654278,5.596438408,35.0945171,11.21619415,21.16159368,Incorrect-A,Correct-A,Incorrect-A,Incorrect-A,0.121648513
3,Added compound,CLAIRE,Aviod the mean girls whenever possible. ,1932,6,5.666666667,40,2.471466812,7.8924602,406.5173191,1045.589722,1224.680786,984.0633295,51.12580872,1720.610086,17460.01563,132.7564738,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.168326433
3,Added compound,CLAIRE,Severe anxiety and depression may only be able to be treated by a health professional and/or medication. ,1933,17,5.176470588,105,2.278533402,7.349440781,20.1688614,20.60294533,39.55864334,25.19275117,5.954227448,26.57564522,29.22633171,19.01904355,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.113343325
3,Added compound,CLAIRE,2. Pour some hydrogen peroxide on a cotton swab or napkin and gently dab the cut. ,1934,16,4.125,82,3.068050054,7.233298267,18.44411026,24.12198257,50.6714592,31.67297793,7.124441624,49.556922,6.800543785,16.82834329,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.140882309
3,Added compound,CLAIRE,2. Unwind several feet of the light string and feed a little bit of it into one end of the pipe. ,1935,21,3.619047619,97,2.775955611,5.802304918,44.59025745,45.12213516,53.8718338,101.5171565,6.15239954,50.85818877,10.1339674,33.17832689,Incorrect-A,Correct-B,Correct-B,Incorrect-A,0.232499401
3,Added compound,CLAIRE,5. Cut several pieces of aluminium foil wide. ,1936,8,4.75,46,3.041416848,9.235494667,181.790707,122.4807434,215.7638702,286.6688106,19.40641403,196.183949,291.019104,187.892928,Incorrect-A,Correct-A,Incorrect-Neither,Correct-A,0.071860772
3,Added compound,CLAIRE,1. Go to System Preferences. ,1937,5,4.8,29,2.739013566,9.590381654,55.75659041,57.6137085,69.21030426,82.9842331,20.48770142,31.138013,27.12824631,24.51167097,Correct-A,Correct-B,Incorrect-B,Incorrect-Neither,0.10498026
3,Added compound,CLAIRE,This article will teach you how to reboot a laptop computer that has crashed. ,1938,14,4.571428571,78,3.027771491,7.970632586,19.90155753,34.46798706,44.48935318,37.85503623,8.995961189,28.29947616,18.31367493,28.43583231,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.09587089
3,Added compound,CLAIRE,5. Pin your fabric pieces together. ,1939,6,5.0,36,3.190844638,9.130184378,352.0584411,84.81533813,244.6557617,1812.801655,7.358669758,275.9782967,278.9707336,138.8416882,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.015209817
3,Added compound,CLAIRE,"The penis is placed in the ""down position"" in the banana cup. ",1940,12,4.166666667,62,2.969277899,7.804032867,108.5261562,76.66151428,69.71671295,71.20031251,5.513211727,55.34593476,32.68756485,53.84357215,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.244867828
3,Added compound,CLAIRE,4. Click the Startup tab. ,1941,5,4.2,26,2.715013566,9.596775854,252.8475774,79.67287445,121.8358612,412.1550024,9.081119537,65.65040796,228.1826019,87.84371192,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.200061009
3,Added compound,CLAIRE,"The first step to mastering a graceful walking posture is to make sure your head is always in a natural, upright position, instead of bent forward or pointed towards the sky. ",1942,31,4.64516129,175,2.59649467,6.914530183,24.45173195,23.50012016,31.62621689,25.13504162,4.15530014,32.25145615,4.758202553,19.35647061,Correct-A,Correct-B,Incorrect-B,Incorrect-Neither,0.143456117
3,Added compound,CLAIRE,Keep your plants very moist during the entire planting process. ,1943,10,5.4,64,2.547880087,8.055229727,90.50770543,44.25134659,94.19442749,141.8181351,26.04680443,75.38644953,419.985321,48.75214847,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.11169618
3,Added compound,CLAIRE,3. Bring a butterfly net with you if you want to catch a butterfly. ,1944,14,3.857142857,68,2.892057205,5.762236514,18.14339114,20.32953835,29.08251762,27.36549135,11.12888241,23.81529215,11.14167881,16.70693716,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.126640808
3,Added compound,CLAIRE,Use a medium cutting compound for a glossy finish or a fast cutting compound for a higher grade finish. ,1945,19,4.473684211,104,2.62065968,7.039124491,28.64734635,57.88191223,71.99745941,37.39004189,11.77087975,73.81502556,11.25933647,48.92751178,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.116380924
3,Metonymic reference,CLAIRE,1. Go to Corncart's website and download the program. ,1946,9,5.0,54,2.69834087,9.191726363,115.1540887,104.1745224,84.92266083,120.4954113,5.09440279,61.14807711,16.17917252,64.16892445,Correct-A,Correct-A,Incorrect-A,Incorrect-Neither,0.234081294
3,Metonymic reference,CLAIRE,Pick out a few movies that you and your friend might like to watch so that you have plenty of options to choose from. ,1947,24,3.916666667,118,2.469794493,5.791633389,17.37390318,13.16082668,18.94112778,20.10848821,5.807235241,20.1383545,8.226703644,11.22596436,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-A,0.141880438
3,Metonymic reference,CLAIRE,Young adults are less likely to experience side effects while taking short doses of oral corticosteroids. ,1948,16,5.625,106,2.597816739,8.579639284,28.83504072,25.53017998,29.88634872,26.59519302,8.208361626,43.32499355,8.882883072,28.72621897,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.077613083
3,Implicit reference,CLAIRE,* Do not underfeed or overfeed your rabbit. ,1949,8,4.5,44,2.589850109,8.141567784,84.87165506,59.89463806,69.71043396,90.61203388,34.42585373,37.92434203,20.26907539,30.72881153,Correct-A,Correct-A,Correct-B,Incorrect-A,0.039405107
3,Implicit reference,CLAIRE,"This will help you become familiar with all the devices on board the aircraft, and provide you with an appropriate checklist for the aircraft you intend to fly. ",1950,28,4.75,161,2.615180994,6.495307298,18.14653188,17.06440735,21.62216187,23.10658508,3.710777283,20.92430571,3.934348345,17.1923258,Correct-A,Correct-B,Incorrect-Neither,Correct-A,0.194161851
3,Implicit reference,CLAIRE,6. Remove the fennel from the oven. ,1951,7,4.142857143,36,2.406438261,8.441370172,51.17947113,34.44105148,43.90097046,82.85193756,13.47454262,55.50072289,30.64252663,50.67982037,Correct-A,Correct-B,Correct-A,Correct-A,0.29980141
3,Implicit reference,CLAIRE,"Avoid rolling your head in a circle, as it may cause further strain. ",1952,13,4.307692308,69,2.782984682,6.674897636,49.5170024,36.34320831,81.98619843,89.18102536,29.72945213,76.08049144,8.647346497,41.89380397,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.085814841
3,Implicit reference,CLAIRE,5. Continue baking the berries for 1 - 2 more hours. ,1953,11,3.818181818,53,2.798533518,9.104908049,82.34248877,63.55999374,84.71695709,135.9998691,8.689102173,84.54081214,8.704730034,84.05728473,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-A,0.120364639
3,Implicit reference,CLAIRE,"Pour over the egg and vegetable topping, and serve the dish immediately. ",1954,12,5.083333333,73,3.000733406,6.3165831,83.31085157,55.94311523,124.4324341,181.4804679,6.949486732,117.2559877,17.32505989,60.68547074,Incorrect-A,Correct-A,Incorrect-B,Correct-A,0.262255983
3,Implicit reference,CLAIRE,You can do things like throw toys for your bird to encourage the bird to run around. ,1955,17,4.0,85,2.972651049,5.890145251,86.84439932,49.54140091,94.89464569,88.88367829,8.786481857,53.22504349,14.97844028,39.34868135,Incorrect-A,Correct-A,Incorrect-A,Incorrect-Neither,0.148923271
3,Implicit reference,CLAIRE,"If you hem and haw around it without actually using the word"" no,"" you leave him thinking he may still have a chance with you. ",1956,25,4.08,127,2.71230407,6.810064176,37.2063748,48.76425171,130.227478,84.6398769,5.480997086,68.56186477,6.101360798,23.55781667,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.106761806
3,Implicit reference,CLAIRE,3. Teach your budgie a song. ,1957,6,3.833333333,29,2.662511305,8.7690762,77.87039136,110.0056229,221.3859558,156.869941,15.91684628,116.3710697,25.1872139,76.04407704,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.080313743
3,Implicit reference,CLAIRE,4. Scrunch your curls with your hands to make them bouncy and light. ,1958,13,4.307692308,69,2.606256522,6.950462949,34.8841049,33.74529648,46.14369965,65.80805885,8.085207939,35.53930872,9.553033829,24.28174137,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.110738223
3,Implicit reference,CLAIRE,Place the owl in an area where you regularly see chipmunks and observe the area to see whether they continue to enter your yard. ,1959,24,4.375,129,2.600366703,6.218881136,24.20585355,30.55304527,64.78662872,55.15548268,6.414941311,59.58363084,14.11598206,23.14941343,Correct-A,Correct-B,Incorrect-A,Incorrect-A,0.183781709
3,Implicit reference,CLAIRE,"3. Simmer and reduce the sauce by half, then add the cream. ",1960,12,4.0,60,2.438755652,7.300266939,36.66469379,25.15759659,49.86375427,88.8893578,6.525989532,49.36136408,19.8185997,21.80496777,Correct-A,Correct-B,Incorrect-B,Incorrect-Neither,0.228485242
3,Implicit reference,CLAIRE,5. Reassure the toddler calmly and then leave the child. ,1961,10,4.7,57,2.404880087,7.497141827,87.23536493,120.922493,132.1807861,104.3047531,13.95202446,89.33364984,14.20264626,93.14161124,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.258138781
3,Implicit reference,CLAIRE,"1. Internet: If you have downloaded the DSi Internet Browser from the DSi shop, you can connect to the internet using Internet. ",1962,22,4.818181818,128,2.843133479,8.090343125,29.42733234,24.11619186,41.26257706,45.62540146,2.987684488,37.0190554,4.418228626,26.43225405,Correct-B,Correct-B,Incorrect-B,Incorrect-Neither,0.183155682
3,Implicit reference,CLAIRE,"* For children ’s nooks, consider using different toys to help you decorate the place. ",1963,15,4.8,87,2.856257913,7.923819298,115.7807706,240.8162231,222.6774902,122.5715375,5.987723827,79.85696545,15.28597355,101.2678275,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.114366608
3,Implicit reference,CLAIRE,"Once you’re done shaving your head, take a shower and wash and condition your hair. ",1964,15,4.6,84,2.831004522,7.183019627,18.08507053,31.57547379,71.3466568,25.89957824,7.295394897,16.22061971,10.42146873,11.35669214,Incorrect-A,Correct-B,Correct-A,Correct-A,0.114358815
3,Implicit reference,CLAIRE,Remove the mixture from heat and let it sit until it reaches room temperature. ,1965,14,4.642857143,79,2.877057205,6.1675583,15.72745716,11.11523438,21.70027351,16.9259207,20.43971252,28.03118826,24.7546463,18.27505707,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.137531582
3,Implicit reference,CLAIRE,6. Let the watermelon sit overnight. ,1966,6,5.166666667,37,3.371466812,7.445641034,158.9401472,81.74300385,102.8570709,282.0667447,11.2266922,130.4091111,14.94574642,77.07448862,Correct-A,Correct-A,Incorrect-Neither,Incorrect-Neither,0.166853756
3,Implicit reference,CLAIRE,8. Bake the chicken for 20 - 30 minutes. ,1967,9,3.555555556,41,2.897511305,8.625850934,65.28133554,33.54138947,39.68989182,95.57007544,17.36150932,41.67246159,24.74719429,48.63912571,Correct-A,Correct-A,Incorrect-B,Incorrect-Neither,0.139756231
3,Implicit reference,CLAIRE,* See how it feels to read the joke out loud. ,1968,11,3.181818182,46,2.58864253,6.753082752,132.0894831,61.18514633,83.69808197,195.347735,82.97798157,56.01873924,128.4724274,51.16568457,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.156185492
3,Implicit reference,CLAIRE,2. Chop up the banana and put it in the blender. ,1969,11,3.454545455,49,2.784436443,5.821840291,36.45289711,16.67164803,26.53714371,38.84948847,6.818181038,19.36442379,14.47464943,20.06869711,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.280980466
3,Implicit reference,CLAIRE,5. Offer the business owner a down payment. ,1970,8,4.5,44,2.822350109,7.472431275,94.91374218,105.6379776,114.420372,184.6274332,15.84856033,66.51466864,70.27017975,75.06283176,Correct-A,Correct-A,Correct-B,Incorrect-Neither,0.179064938
3,Implicit reference,CLAIRE,5. Open the file you want to edit in advance. ,1971,10,3.6,46,2.881880087,7.09070582,60.8816333,30.03781891,42.39890289,102.0362907,12.75037956,40.26078131,78.80709076,40.14635235,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.204610692
3,Implicit reference,CLAIRE,"* In some states, you will have to sign a statement under penalty of perjury. ",1972,15,4.2,78,2.808337855,6.921883951,15.7766026,15.05694675,22.8408165,26.07138906,8.961314201,26.96670268,5.595251083,16.99419668,Incorrect-A,Correct-B,Incorrect-B,Incorrect-Neither,0.119621381
3,Implicit reference,CLAIRE,5. Drink every drop as fast as you can. ,1973,9,3.444444444,40,2.854311208,6.750076356,74.80153524,40.52013016,51.06051636,184.6846663,20.74903679,34.31398436,30.25016975,41.92268999,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.037541726
3,Implicit reference,CLAIRE,4. Move the pot to a sunny window after the seeds germinate. ,1974,12,4.083333333,61,2.833755652,6.805892189,58.77867424,32.71444702,71.71096039,89.73043053,9.924441338,50.71334973,16.7624073,22.67736331,Incorrect-A,Correct-A,Incorrect-B,Incorrect-Neither,0.24494608
3,Implicit reference,CLAIRE,* The instructor's name and contact information should be listed on the website alongside the course description. ,1975,17,5.705882353,114,2.785592225,8.076668851,27.80050452,14.99428368,25.20807838,36.50365337,6.479039192,34.55012226,5.82290554,19.59214363,Correct-A,Correct-A,Correct-A,Incorrect-Neither,0.173944635
3,Implicit reference,CLAIRE,6. Read a lot a bedtime story. ,1976,7,3.428571429,31,2.661257267,7.000173172,110.3712094,84.22523499,92.95131683,122.0994402,8.68727684,59.01286383,10.25663185,93.51944513,Incorrect-A,Correct-A,Correct-B,Incorrect-Neither,0.112846101
3,Implicit reference,CLAIRE,"* Do not pour the water into a storm drain as they usually flow directly into local lakes, streams or other clean water sources. ",1977,24,4.375,129,2.935888949,6.761768728,47.79201056,38.46944046,46.93364716,66.24856037,8.685212135,38.48583497,6.275113106,30.06252275,Incorrect-A,Correct-B,Incorrect-B,Incorrect-Neither,0.078245094
3,Implicit reference,CLAIRE,7. Throw the fish back into the water or store it for later. ,1978,13,3.692307692,61,3.019907759,5.915738939,47.67506396,26.44360542,36.94900894,83.37380087,7.908335686,35.75015257,22.41664886,29.61131798,Correct-A,Correct-A,Incorrect-A,Incorrect-A,0.196520854
3,Fused head,CLAIRE,"This activity not only causes unsightly red bumps, but can also lead to irritation, infection, or even permanent scarring. ",1979,19,5.473684211,123,2.79566325,7.385108021,22.16183675,17.173563,28.87047386,26.9546696,6.517553329,27.99123144,11.71978474,16.83922386,Correct-A,Correct-B,Incorrect-Neither,Incorrect-A,0.048860333
